id,defects
101881,0.18109575
101882,0.15554291
101883,0.70509416
101884,0.30463043
101885,0.074711405
101886,0.19582753
101887,0.10158356
101888,0.09838955
101889,0.39209294
101890,0.059046075
101891,0.4220517
101892,0.20329367
101893,0.10214081
101894,0.07432816
101895,0.061642684
101896,0.1251231
101897,0.61812127
101898,0.55684817
101899,0.5547694
101900,0.09870115
101901,0.13737482
101902,0.06949329
101903,0.11181552
101904,0.123917855
101905,0.62417805
101906,0.053866293
101907,0.066603236
101908,0.057085037
101909,0.12649058
101910,0.17138478
101911,0.16694124
101912,0.059299666
101913,0.05942412
101914,0.08858738
101915,0.05918196
101916,0.7202182
101917,0.066743396
101918,0.14715762
101919,0.106947094
101920,0.06463258
101921,0.071531944
101922,0.22931528
101923,0.17798461
101924,0.22211967
101925,0.1073974
101926,0.5431046
101927,0.13384734
101928,0.11487751
101929,0.17351341
101930,0.10620601
101931,0.32380712
101932,0.06677914
101933,0.6836182
101934,0.1281745
101935,0.1439787
101936,0.102986254
101937,0.7994235
101938,0.5619915
101939,0.18481298
101940,0.21662495
101941,0.056440823
101942,0.08731198
101943,0.25400424
101944,0.17877756
101945,0.09662566
101946,0.059501443
101947,0.14394149
101948,0.19227281
101949,0.14321716
101950,0.64942604
101951,0.79234356
101952,0.10642616
101953,0.19483209
101954,0.07714233
101955,0.6599404
101956,0.33272207
101957,0.062383026
101958,0.6957336
101959,0.24354942
101960,0.63199264
101961,0.29486242
101962,0.5482912
101963,0.23516645
101964,0.15043874
101965,0.2445454
101966,0.24964412
101967,0.18804857
101968,0.057432793
101969,0.37913844
101970,0.7272392
101971,0.09602496
101972,0.1967297
101973,0.20015348
101974,0.31592613
101975,0.12448172
101976,0.095294334
101977,0.11654678
101978,0.08418952
101979,0.13553052
101980,0.20728813
101981,0.07124069
101982,0.057085037
101983,0.20597002
101984,0.081098184
101985,0.18209963
101986,0.13725203
101987,0.23041785
101988,0.7030429
101989,0.07928463
101990,0.34438843
101991,0.39653283
101992,0.06717223
101993,0.41169304
101994,0.13828059
101995,0.0875464
101996,0.36087647
101997,0.21347228
101998,0.107408635
101999,0.10852304
102000,0.2270044
102001,0.33481395
102002,0.6827835
102003,0.12677248
102004,0.10960305
102005,0.2713535
102006,0.16913477
102007,0.69043106
102008,0.05801004
102009,0.19168934
102010,0.058680337
102011,0.33516687
102012,0.15678951
102013,0.06534371
102014,0.0952977
102015,0.3326704
102016,0.14325348
102017,0.15878627
102018,0.7824316
102019,0.058978718
102020,0.74887323
102021,0.60195845
102022,0.106803074
102023,0.21570085
102024,0.082288325
102025,0.13257155
102026,0.13302034
102027,0.057319693
102028,0.05676357
102029,0.059134733
102030,0.27162194
102031,0.110298395
102032,0.050185017
102033,0.12567022
102034,0.15271735
102035,0.097363435
102036,0.26416704
102037,0.29921037
102038,0.5172647
102039,0.08218263
102040,0.44854257
102041,0.38111252
102042,0.1276091
102043,0.06954325
102044,0.3787439
102045,0.34480622
102046,0.18143135
102047,0.5736826
102048,0.17942873
102049,0.077912085
102050,0.44365022
102051,0.21198231
102052,0.06646934
102053,0.39462328
102054,0.07256101
102055,0.28813198
102056,0.100134425
102057,0.056459803
102058,0.06805762
102059,0.23084764
102060,0.4354348
102061,0.33358708
102062,0.1094653
102063,0.20337991
102064,0.7021291
102065,0.063885
102066,0.06311953
102067,0.06795006
102068,0.21687804
102069,0.09430364
102070,0.057728022
102071,0.056546662
102072,0.35060084
102073,0.10518971
102074,0.17615594
102075,0.10596796
102076,0.07683031
102077,0.17446859
102078,0.059357345
102079,0.18638927
102080,0.106751904
102081,0.10412308
102082,0.79234356
102083,0.10724379
102084,0.09098664
102085,0.108407594
102086,0.29490855
102087,0.56719124
102088,0.15994687
102089,0.0995147
102090,0.61923325
102091,0.0715587
102092,0.059299666
102093,0.29385352
102094,0.20909782
102095,0.41259694
102096,0.13409601
102097,0.5341337
102098,0.06483137
102099,0.057432793
102100,0.13827923
102101,0.27807462
102102,0.091270514
102103,0.07601055
102104,0.13206002
102105,0.4550779
102106,0.14927869
102107,0.11122271
102108,0.34155726
102109,0.4246644
102110,0.12078914
102111,0.63851523
102112,0.6373244
102113,0.12758008
102114,0.24772164
102115,0.18103552
102116,0.34332028
102117,0.10157421
102118,0.05826813
102119,0.4627836
102120,0.44429672
102121,0.43099108
102122,0.12833138
102123,0.07621295
102124,0.09483545
102125,0.6193057
102126,0.104487754
102127,0.14714879
102128,0.17741092
102129,0.06288947
102130,0.15095584
102131,0.10760008
102132,0.05907737
102133,0.11778363
102134,0.14551191
102135,0.11173327
102136,0.07879235
102137,0.118850596
102138,0.06778399
102139,0.057645604
102140,0.2516554
102141,0.06837314
102142,0.09468617
102143,0.36664736
102144,0.34865493
102145,0.15638958
102146,0.09541723
102147,0.11021325
102148,0.113485254
102149,0.118346296
102150,0.64391303
102151,0.106365606
102152,0.1327682
102153,0.6805231
102154,0.32720354
102155,0.08631458
102156,0.09857054
102157,0.097458966
102158,0.7779452
102159,0.5475111
102160,0.1743036
102161,0.1331986
102162,0.10642616
102163,0.26144606
102164,0.084606126
102165,0.1391599
102166,0.06638518
102167,0.17925704
102168,0.56577694
102169,0.08210797
102170,0.6535471
102171,0.18960296
102172,0.18476693
102173,0.09757531
102174,0.06708537
102175,0.41331553
102176,0.06378367
102177,0.2623477
102178,0.658112
102179,0.10620235
102180,0.14460744
102181,0.055899277
102182,0.38101918
102183,0.1128701
102184,0.1981346
102185,0.057268716
102186,0.759782
102187,0.13720092
102188,0.097997926
102189,0.17294475
102190,0.21412586
102191,0.059161533
102192,0.07544647
102193,0.16081013
102194,0.43871507
102195,0.06435025
102196,0.61714494
102197,0.21302696
102198,0.41662422
102199,0.7411597
102200,0.2324761
102201,0.15270732
102202,0.19295016
102203,0.23437615
102204,0.056459803
102205,0.64752907
102206,0.23380418
102207,0.15675478
102208,0.10048772
102209,0.058844414
102210,0.77052814
102211,0.09567876
102212,0.20250998
102213,0.09468617
102214,0.66399586
102215,0.15727612
102216,0.26041093
102217,0.27471393
102218,0.23873682
102219,0.10046984
102220,0.1096528
102221,0.25781253
102222,0.10088605
102223,0.5977393
102224,0.33129102
102225,0.059161533
102226,0.08061499
102227,0.3115689
102228,0.09061086
102229,0.24288148
102230,0.645487
102231,0.64289254
102232,0.057432793
102233,0.18583262
102234,0.06472411
102235,0.59462285
102236,0.06354265
102237,0.20124868
102238,0.06151095
102239,0.05967326
102240,0.0869408
102241,0.07256101
102242,0.20203419
102243,0.33817813
102244,0.329888
102245,0.11244001
102246,0.30546144
102247,0.14711922
102248,0.104284175
102249,0.35752597
102250,0.06904046
102251,0.07092963
102252,0.18653111
102253,0.7672253
102254,0.42043442
102255,0.08404536
102256,0.124215275
102257,0.06488633
102258,0.16696268
102259,0.3898106
102260,0.10370067
102261,0.4327087
102262,0.10383964
102263,0.30943462
102264,0.4116725
102265,0.30581066
102266,0.76884687
102267,0.10331269
102268,0.10639248
102269,0.0878515
102270,0.08169118
102271,0.059046075
102272,0.6145125
102273,0.28673658
102274,0.11708004
102275,0.12776342
102276,0.058113024
102277,0.12524763
102278,0.5172782
102279,0.116300836
102280,0.21246728
102281,0.107025996
102282,0.19602346
102283,0.09323
102284,0.1691723
102285,0.41982928
102286,0.7706363
102287,0.28359318
102288,0.3563373
102289,0.12093815
102290,0.18648107
102291,0.1206384
102292,0.061756723
102293,0.105023555
102294,0.08583569
102295,0.12617902
102296,0.44820455
102297,0.3454964
102298,0.093660064
102299,0.061514847
102300,0.2218816
102301,0.29461968
102302,0.1214468
102303,0.057939544
102304,0.33690187
102305,0.09855769
102306,0.09084831
102307,0.13444647
102308,0.06418165
102309,0.088574864
102310,0.10438059
102311,0.65907097
102312,0.058975987
102313,0.12856628
102314,0.08376761
102315,0.18263936
102316,0.106229804
102317,0.18770897
102318,0.5962651
102319,0.12281184
102320,0.05622519
102321,0.07283387
102322,0.21211794
102323,0.16545767
102324,0.19111602
102325,0.11005567
102326,0.35067022
102327,0.15587366
102328,0.15998341
102329,0.14378624
102330,0.11192482
102331,0.24640265
102332,0.05900592
102333,0.25374722
102334,0.10660165
102335,0.4711148
102336,0.18577635
102337,0.059046075
102338,0.10221727
102339,0.29148144
102340,0.13172501
102341,0.39206478
102342,0.20649853
102343,0.13590941
102344,0.20974216
102345,0.24355362
102346,0.2388851
102347,0.15626705
102348,0.26814753
102349,0.10482654
102350,0.12489458
102351,0.35541624
102352,0.58527815
102353,0.07069899
102354,0.06154695
102355,0.088509984
102356,0.21574596
102357,0.06206574
102358,0.078887984
102359,0.6779039
102360,0.14929762
102361,0.5107492
102362,0.17205146
102363,0.43011236
102364,0.31223896
102365,0.093813084
102366,0.097638145
102367,0.06784141
102368,0.35911626
102369,0.34826753
102370,0.79460937
102371,0.44683668
102372,0.60030013
102373,0.053105336
102374,0.16715421
102375,0.103147715
102376,0.057085037
102377,0.22703715
102378,0.09451306
102379,0.056348924
102380,0.6247146
102381,0.06772146
102382,0.13307853
102383,0.07280419
102384,0.06958903
102385,0.10029048
102386,0.05872514
102387,0.064261094
102388,0.76571953
102389,0.08954154
102390,0.3119266
102391,0.16642962
102392,0.41987148
102393,0.10720445
102394,0.6298466
102395,0.11108447
102396,0.08066213
102397,0.056459803
102398,0.060761116
102399,0.06470733
102400,0.1615203
102401,0.61398727
102402,0.06514846
102403,0.06591676
102404,0.6248254
102405,0.38360405
102406,0.27480844
102407,0.6888102
102408,0.13951953
102409,0.21473804
102410,0.083446614
102411,0.7526437
102412,0.33203855
102413,0.121804446
102414,0.21115325
102415,0.36957347
102416,0.22843122
102417,0.097261265
102418,0.18134253
102419,0.25347963
102420,0.70066667
102421,0.563728
102422,0.10920755
102423,0.68226385
102424,0.45159477
102425,0.05841583
102426,0.101423435
102427,0.15983114
102428,0.09367859
102429,0.48176366
102430,0.19892341
102431,0.09388483
102432,0.057237625
102433,0.1651921
102434,0.10061054
102435,0.15653099
102436,0.1452002
102437,0.09672655
102438,0.089442305
102439,0.29082718
102440,0.39442044
102441,0.65228647
102442,0.057085037
102443,0.20205522
102444,0.15672429
102445,0.1758066
102446,0.09578087
102447,0.06258185
102448,0.14996652
102449,0.13531902
102450,0.06228121
102451,0.14637244
102452,0.25233567
102453,0.11119566
102454,0.06519236
102455,0.21191657
102456,0.32961538
102457,0.62983644
102458,0.18525551
102459,0.162078
102460,0.13324527
102461,0.11246068
102462,0.7576393
102463,0.12145635
102464,0.105058976
102465,0.17344107
102466,0.3236552
102467,0.7561134
102468,0.2943193
102469,0.18109716
102470,0.17860545
102471,0.06583398
102472,0.23865195
102473,0.216056
102474,0.10518971
102475,0.1007589
102476,0.098414175
102477,0.18860772
102478,0.056361735
102479,0.06889735
102480,0.058631476
102481,0.13328268
102482,0.46939963
102483,0.06427383
102484,0.31966498
102485,0.2557968
102486,0.36499703
102487,0.118648276
102488,0.055572424
102489,0.05900592
102490,0.11929882
102491,0.10369811
102492,0.19040138
102493,0.52123743
102494,0.6506107
102495,0.24358138
102496,0.22179396
102497,0.13109635
102498,0.19280504
102499,0.05757851
102500,0.070427336
102501,0.05791361
102502,0.47590324
102503,0.67693466
102504,0.2642927
102505,0.28361297
102506,0.08141709
102507,0.061743043
102508,0.104936205
102509,0.1291387
102510,0.059655458
102511,0.06185815
102512,0.10683621
102513,0.4704427
102514,0.33855784
102515,0.37457526
102516,0.07605504
102517,0.12793791
102518,0.16213524
102519,0.106078126
102520,0.10377281
102521,0.13441835
102522,0.096785806
102523,0.27222753
102524,0.27954757
102525,0.36601102
102526,0.09482364
102527,0.056295726
102528,0.084230535
102529,0.07293772
102530,0.08940534
102531,0.16175467
102532,0.66515255
102533,0.13981214
102534,0.10269117
102535,0.7114565
102536,0.14293863
102537,0.14749205
102538,0.085460186
102539,0.33746958
102540,0.065258026
102541,0.084836006
102542,0.09899528
102543,0.3376794
102544,0.06560697
102545,0.40315354
102546,0.13884594
102547,0.09993657
102548,0.19338231
102549,0.43203625
102550,0.22450052
102551,0.094688
102552,0.05650745
102553,0.38238573
102554,0.059142794
102555,0.37695178
102556,0.1274641
102557,0.10545678
102558,0.09271523
102559,0.3578701
102560,0.6421379
102561,0.07925839
102562,0.37036338
102563,0.60268414
102564,0.09815016
102565,0.11340231
102566,0.14287892
102567,0.26533768
102568,0.48647365
102569,0.09317946
102570,0.057509843
102571,0.5997557
102572,0.058299154
102573,0.08908954
102574,0.060071465
102575,0.06079354
102576,0.13859297
102577,0.098897174
102578,0.5958316
102579,0.10470165
102580,0.7401311
102581,0.059854537
102582,0.27447325
102583,0.5610513
102584,0.16597374
102585,0.3183137
102586,0.8568614
102587,0.08094426
102588,0.78661525
102589,0.1478702
102590,0.09604211
102591,0.46398005
102592,0.21126942
102593,0.35810277
102594,0.12983885
102595,0.057085037
102596,0.3357384
102597,0.055484384
102598,0.15528658
102599,0.77124584
102600,0.56725454
102601,0.21868078
102602,0.29066107
102603,0.11244875
102604,0.098074615
102605,0.2951566
102606,0.058062457
102607,0.06422878
102608,0.09942195
102609,0.059387166
102610,0.1787858
102611,0.2396422
102612,0.09815731
102613,0.6653103
102614,0.27461374
102615,0.101338215
102616,0.07073881
102617,0.06390731
102618,0.06970813
102619,0.07135502
102620,0.22328061
102621,0.1823748
102622,0.10683621
102623,0.06954325
102624,0.11077777
102625,0.09043848
102626,0.13094544
102627,0.09321751
102628,0.5552828
102629,0.09119654
102630,0.57753146
102631,0.42493713
102632,0.11357189
102633,0.07109601
102634,0.23329502
102635,0.06193759
102636,0.12483913
102637,0.06114018
102638,0.11865004
102639,0.38318673
102640,0.060329482
102641,0.20753592
102642,0.6421727
102643,0.41493374
102644,0.31395784
102645,0.10459019
102646,0.0978865
102647,0.20178406
102648,0.06708537
102649,0.43849716
102650,0.109191574
102651,0.2960293
102652,0.3374187
102653,0.58310896
102654,0.14124338
102655,0.17125015
102656,0.08736813
102657,0.1479015
102658,0.2450792
102659,0.57438684
102660,0.13142547
102661,0.09603854
102662,0.72957164
102663,0.63672584
102664,0.077550955
102665,0.39073172
102666,0.15294951
102667,0.121207625
102668,0.10103731
102669,0.06723569
102670,0.07634184
102671,0.6021677
102672,0.13856927
102673,0.106761165
102674,0.114425994
102675,0.13475105
102676,0.19933444
102677,0.15455264
102678,0.11112072
102679,0.15101953
102680,0.17046237
102681,0.06891311
102682,0.117166795
102683,0.23410629
102684,0.09187182
102685,0.10062941
102686,0.15547471
102687,0.059590288
102688,0.7047012
102689,0.36354145
102690,0.1943466
102691,0.5704348
102692,0.12934032
102693,0.05955198
102694,0.13625346
102695,0.57396513
102696,0.07506776
102697,0.11966787
102698,0.2159597
102699,0.09286804
102700,0.5472231
102701,0.43375877
102702,0.58674264
102703,0.25688103
102704,0.1054474
102705,0.22365111
102706,0.27245903
102707,0.15736198
102708,0.314061
102709,0.062695146
102710,0.13748536
102711,0.13301581
102712,0.17200382
102713,0.7823819
102714,0.1058811
102715,0.49404958
102716,0.43240374
102717,0.16310641
102718,0.39181978
102719,0.12430461
102720,0.1219876
102721,0.10875135
102722,0.09435518
102723,0.08111816
102724,0.34133926
102725,0.058062457
102726,0.106686726
102727,0.40654343
102728,0.06422878
102729,0.10676917
102730,0.19925019
102731,0.113580614
102732,0.22595052
102733,0.29923928
102734,0.7543266
102735,0.07103059
102736,0.1047826
102737,0.2530932
102738,0.10601118
102739,0.15196869
102740,0.11772437
102741,0.14770722
102742,0.4286256
102743,0.5059638
102744,0.18862562
102745,0.101278685
102746,0.29190806
102747,0.056046292
102748,0.09786202
102749,0.05692096
102750,0.06661506
102751,0.47532892
102752,0.13206002
102753,0.1936985
102754,0.115970835
102755,0.3414318
102756,0.097031124
102757,0.2750759
102758,0.08059332
102759,0.5868882
102760,0.5275884
102761,0.1631896
102762,0.06818377
102763,0.06568724
102764,0.30328816
102765,0.46733552
102766,0.06265105
102767,0.4670463
102768,0.54424214
102769,0.62951684
102770,0.07304188
102771,0.0686412
102772,0.06644334
102773,0.11340657
102774,0.72310853
102775,0.091238245
102776,0.18793483
102777,0.11769738
102778,0.16154592
102779,0.20113726
102780,0.82262933
102781,0.19790342
102782,0.20530887
102783,0.36339033
102784,0.09396855
102785,0.34123516
102786,0.06470733
102787,0.16175467
102788,0.06782266
102789,0.055741884
102790,0.24489056
102791,0.17801407
102792,0.55682886
102793,0.05757851
102794,0.25765082
102795,0.07456601
102796,0.06870286
102797,0.15781182
102798,0.15845017
102799,0.40685368
102800,0.1946388
102801,0.083804704
102802,0.72628486
102803,0.08597737
102804,0.10094022
102805,0.12067728
102806,0.054913986
102807,0.060262993
102808,0.1261027
102809,0.116006814
102810,0.15638156
102811,0.059229653
102812,0.071133725
102813,0.16819496
102814,0.28293076
102815,0.7303383
102816,0.080671385
102817,0.09823555
102818,0.36844963
102819,0.34315208
102820,0.104333945
102821,0.14724484
102822,0.2322365
102823,0.15606536
102824,0.13826425
102825,0.6354558
102826,0.6355333
102827,0.056953277
102828,0.09017487
102829,0.10661808
102830,0.07253676
102831,0.241823
102832,0.18481633
102833,0.06782184
102834,0.10815608
102835,0.47231215
102836,0.08117382
102837,0.099952705
102838,0.5527564
102839,0.3406086
102840,0.07119281
102841,0.17731892
102842,0.18591532
102843,0.09757531
102844,0.4745564
102845,0.09814566
102846,0.066743396
102847,0.37684223
102848,0.6096955
102849,0.661909
102850,0.105518304
102851,0.51636225
102852,0.70488966
102853,0.39524007
102854,0.08984977
102855,0.0601565
102856,0.14440589
102857,0.5012861
102858,0.3794712
102859,0.24414083
102860,0.11131174
102861,0.1450363
102862,0.097144455
102863,0.4681051
102864,0.16854066
102865,0.066830255
102866,0.07157098
102867,0.12820812
102868,0.1911323
102869,0.24751852
102870,0.2932184
102871,0.79648596
102872,0.062097665
102873,0.06457654
102874,0.25528973
102875,0.059161533
102876,0.101978466
102877,0.39974537
102878,0.31040972
102879,0.110798396
102880,0.06175433
102881,0.11121616
102882,0.20529178
102883,0.059328496
102884,0.12572548
102885,0.06465615
102886,0.10815608
102887,0.38657326
102888,0.12438281
102889,0.34240806
102890,0.10628965
102891,0.39822587
102892,0.06922861
102893,0.14079566
102894,0.18456277
102895,0.3147533
102896,0.18943377
102897,0.17129046
102898,0.13409525
102899,0.20059331
102900,0.14631952
102901,0.29967126
102902,0.058759816
102903,0.105644114
102904,0.15707228
102905,0.07243596
102906,0.1886388
102907,0.20971172
102908,0.09873325
102909,0.10852304
102910,0.05620907
102911,0.12871948
102912,0.057775468
102913,0.15408161
102914,0.072917596
102915,0.06817007
102916,0.109686345
102917,0.28380123
102918,0.09556171
102919,0.13052109
102920,0.40327504
102921,0.15555906
102922,0.15947245
102923,0.71068215
102924,0.5548422
102925,0.0995147
102926,0.057394832
102927,0.07189915
102928,0.13326454
102929,0.0852959
102930,0.086133406
102931,0.1667673
102932,0.41602898
102933,0.29550165
102934,0.6768644
102935,0.23338428
102936,0.1795973
102937,0.09201359
102938,0.06937468
102939,0.18487182
102940,0.067128636
102941,0.14567322
102942,0.287733
102943,0.070597164
102944,0.10601118
102945,0.14917897
102946,0.07428271
102947,0.7260044
102948,0.21085377
102949,0.54146683
102950,0.08989787
102951,0.5364716
102952,0.7140162
102953,0.109003805
102954,0.10584448
102955,0.4511767
102956,0.057618074
102957,0.1616171
102958,0.48819435
102959,0.066331916
102960,0.070123635
102961,0.4626818
102962,0.07873903
102963,0.16409668
102964,0.066932924
102965,0.27506927
102966,0.21018556
102967,0.68787336
102968,0.105644114
102969,0.07062311
102970,0.33623454
102971,0.11065964
102972,0.73316646
102973,0.786142
102974,0.5763763
102975,0.062528595
102976,0.28503987
102977,0.07946616
102978,0.6575252
102979,0.46833134
102980,0.15170579
102981,0.22996888
102982,0.14075176
102983,0.059161533
102984,0.35152185
102985,0.16276623
102986,0.12104471
102987,0.122813374
102988,0.105769314
102989,0.11058218
102990,0.16200519
102991,0.13046211
102992,0.4689023
102993,0.62199765
102994,0.67363983
102995,0.076653264
102996,0.1743563
102997,0.11109158
102998,0.058000773
102999,0.06488633
103000,0.14507237
103001,0.12533504
103002,0.103345945
103003,0.22742154
103004,0.41191763
103005,0.61188304
103006,0.6109208
103007,0.095329635
103008,0.10756472
103009,0.092869826
103010,0.14696775
103011,0.14013651
103012,0.19937095
103013,0.20945078
103014,0.05680756
103015,0.2057515
103016,0.4435649
103017,0.39442295
103018,0.29744694
103019,0.058398046
103020,0.096849136
103021,0.056671526
103022,0.6539524
103023,0.065348364
103024,0.18605168
103025,0.10301978
103026,0.38105017
103027,0.23602094
103028,0.13377742
103029,0.17423339
103030,0.11954045
103031,0.061275765
103032,0.07494928
103033,0.059161533
103034,0.14614591
103035,0.45239723
103036,0.24074052
103037,0.092492916
103038,0.21654657
103039,0.1540946
103040,0.48248613
103041,0.06605109
103042,0.15806274
103043,0.13046211
103044,0.16100942
103045,0.20934452
103046,0.110279605
103047,0.26111943
103048,0.14361322
103049,0.58371603
103050,0.69111115
103051,0.08637987
103052,0.164631
103053,0.058627516
103054,0.106462784
103055,0.06712216
103056,0.08607727
103057,0.42203006
103058,0.777363
103059,0.38759452
103060,0.5610376
103061,0.74113077
103062,0.33916268
103063,0.4321994
103064,0.13343403
103065,0.13342261
103066,0.06085871
103067,0.12708773
103068,0.2469821
103069,0.16987815
103070,0.8232742
103071,0.2781119
103072,0.15435253
103073,0.05950343
103074,0.13671781
103075,0.22346406
103076,0.06706231
103077,0.16536835
103078,0.058846865
103079,0.5593003
103080,0.14992419
103081,0.46045545
103082,0.23444226
103083,0.13383889
103084,0.23576632
103085,0.104447596
103086,0.06856037
103087,0.1512605
103088,0.15718524
103089,0.10107385
103090,0.72733736
103091,0.057976723
103092,0.11181552
103093,0.19264676
103094,0.5873079
103095,0.2585397
103096,0.27065244
103097,0.4466958
103098,0.097363435
103099,0.0793645
103100,0.06228121
103101,0.65591073
103102,0.33255163
103103,0.1797438
103104,0.058209844
103105,0.10320087
103106,0.24219497
103107,0.057432793
103108,0.058680337
103109,0.057861686
103110,0.28794894
103111,0.06151574
103112,0.06752522
103113,0.1007791
103114,0.05977333
103115,0.06439286
103116,0.61624587
103117,0.52879936
103118,0.26893818
103119,0.13903967
103120,0.16095027
103121,0.705037
103122,0.110200346
103123,0.06962784
103124,0.09441577
103125,0.16562727
103126,0.2356399
103127,0.15282026
103128,0.06368096
103129,0.15786669
103130,0.06130641
103131,0.08238757
103132,0.1491621
103133,0.05593107
103134,0.50579727
103135,0.062876895
103136,0.11274457
103137,0.09037225
103138,0.4047106
103139,0.055583835
103140,0.6664935
103141,0.056607727
103142,0.06361586
103143,0.09861457
103144,0.19466257
103145,0.15905386
103146,0.18471433
103147,0.60923487
103148,0.10545678
103149,0.05995384
103150,0.16255037
103151,0.23484774
103152,0.38450095
103153,0.09133889
103154,0.5144181
103155,0.4304953
103156,0.053669907
103157,0.16375616
103158,0.1567541
103159,0.33437815
103160,0.05838505
103161,0.0707383
103162,0.10777269
103163,0.391348
103164,0.057939544
103165,0.09921152
103166,0.7583938
103167,0.16591814
103168,0.46640614
103169,0.6311178
103170,0.060812496
103171,0.05963889
103172,0.6887765
103173,0.5694225
103174,0.19759181
103175,0.08214499
103176,0.24086083
103177,0.42031962
103178,0.14486504
103179,0.16129963
103180,0.6060531
103181,0.070748575
103182,0.06677914
103183,0.07124513
103184,0.14919981
103185,0.089885704
103186,0.096981674
103187,0.47273117
103188,0.74155235
103189,0.061245218
103190,0.3518625
103191,0.058680337
103192,0.14178725
103193,0.41532323
103194,0.06474061
103195,0.066256754
103196,0.3793802
103197,0.2932425
103198,0.1196728
103199,0.216829
103200,0.5307836
103201,0.11750546
103202,0.124240294
103203,0.51253766
103204,0.2867528
103205,0.10868878
103206,0.058834195
103207,0.21417037
103208,0.10661973
103209,0.12709318
103210,0.06380084
103211,0.05692096
103212,0.06796914
103213,0.08401288
103214,0.14856477
103215,0.06258185
103216,0.17676224
103217,0.13589478
103218,0.15095572
103219,0.09596539
103220,0.36168426
103221,0.15348397
103222,0.16969967
103223,0.8110751
103224,0.06131757
103225,0.18783814
103226,0.13059723
103227,0.09568995
103228,0.66419196
103229,0.07879303
103230,0.0775638
103231,0.61710626
103232,0.6818378
103233,0.16316274
103234,0.059104584
103235,0.08904977
103236,0.7731784
103237,0.089430735
103238,0.061017256
103239,0.100134425
103240,0.1169637
103241,0.34703773
103242,0.38788056
103243,0.103124276
103244,0.062042613
103245,0.45235667
103246,0.06677914
103247,0.071639046
103248,0.11244539
103249,0.8277501
103250,0.094081156
103251,0.059655458
103252,0.3095748
103253,0.5891341
103254,0.16666308
103255,0.062720984
103256,0.059471328
103257,0.05543812
103258,0.19974399
103259,0.06505041
103260,0.07795774
103261,0.065899946
103262,0.43411773
103263,0.06610216
103264,0.36702806
103265,0.18196958
103266,0.28063378
103267,0.07147059
103268,0.08304526
103269,0.09060375
103270,0.079520255
103271,0.5149889
103272,0.20475316
103273,0.10088657
103274,0.10061054
103275,0.28893042
103276,0.20219623
103277,0.573317
103278,0.066694975
103279,0.09511041
103280,0.23431155
103281,0.29820862
103282,0.13661852
103283,0.5446929
103284,0.06958903
103285,0.28640983
103286,0.10518971
103287,0.16366932
103288,0.07009484
103289,0.06646934
103290,0.7898526
103291,0.056361735
103292,0.34501407
103293,0.112038665
103294,0.07064096
103295,0.16321394
103296,0.08040118
103297,0.28366598
103298,0.058813777
103299,0.07169696
103300,0.7196351
103301,0.1500569
103302,0.0657001
103303,0.49947166
103304,0.14510696
103305,0.17586939
103306,0.0603153
103307,0.14275159
103308,0.0603153
103309,0.17602141
103310,0.2674025
103311,0.3825687
103312,0.09176076
103313,0.098170936
103314,0.07288835
103315,0.10597425
103316,0.3021527
103317,0.06280346
103318,0.102050394
103319,0.6949124
